review_text,rating,category_text,binary_label,category_label
I wanted to love it!: I was so excited to get this balm after hearing all the reviews from dermatologists like Dr. Dray. I have gone through almost a full balm before writing this. Unfortunately this product did the complete opposite of what it is supposed to on my lips and made them incredibly dry and chapped. It feels great when first applying but after it sinks in and drys out that’s the end of it. I won’t be purchasing again.,2.0,Beauty_and_Personal_Care,0,6
A hate/love story: Ugh! How to describe this story!<br />1st you’re sad and not knowing what to do with that sadness.<br />Then you get completely mad at the situation and want to harm the male in question!<br />Damn Shane!<br />Later you come to appreciate what Kate and Shane went through to get to their end.<br />Was it pretty? Hell No!<br />But it was Fun to read!<br />I definitely recommend this book!,5.0,Kindle_Store,1,20
Great product: It worked out great no problems thank you,5.0,Video_Games,1,33
"Beautiful frames, excellent customer service: These are beautiful frames, worth every penny, and the customer service is excellent!",5.0,Home_and_Kitchen,1,18
Love them: Look great feel great,5.0,Clothing_Shoes_and_Jewelry,1,10
"Must Have in Wardrobe: I am obsessed with this jumpsuit. I love the drawstring, the pockets, the length, everything! If it were up to me, I'd have one in every color. I hope they come out with a long sleeved option with fitted legs.",5.0,Clothing_Shoes_and_Jewelry,1,10
Spin -A - Song Books are delightful.: We love this book. It is one of our favorite sin a song books. It was delivered fast and in excellent condition.,5.0,Books,1,7
Cool Stove: We ordered this stove for a camping trip over the 4th. It worked as expected except for 2 things. 1) the oven thermometer never registered. I reported this to the manufacturer. They sent a replacement gauge but no instructions about how to install. I would've expected better for the price!  2) Seems very sensitive to wind. I had a hard time keeping the top burners lit. Don't remember having that problem with my old Colemans,4.0,Patio_Lawn_and_Garden,1,25
Gunsmoke: I love all the Gunsmoke shows and movies.,5.0,Movies_and_TV,1,22
"Excellent buy. Happy sofar.: So far, very happy with the purchase. Solid build, easy to disassemble and it fits in a tiny bag. Literally you have a gym on the go. The only reason I'm taking one star off is, that the bands a probably about 12in too long, so unless you have super long arms you won't feel like you're getting the full resistance of the band. I'm thinking of creative ways of shortening the bands by somehow folding a section of the band.",4.0,Sports_and_Outdoors,1,28
"Enjoying these immensely! Exactly as described. Well made, very strong easy to maneuver!:  ",5.0,Sports_and_Outdoors,1,28
Spend a bit more for the better version: My seventh campers from this Mfg. Lowest specs and it shows it in lack of focus and clarity vs. the better versions I have,2.0,Electronics,0,12
"Why did she stop writing: The book made me angry but I wanted more.  To kill a mocking bird was scout's past.  What was her future.  This book addressed racial issues from the past that are still present.  In a way, it is timeless.",5.0,Kindle_Store,1,20
Five Stars: Love it...,5.0,CDs_and_Vinyl,1,8
"Love hlass lid with vents: Love it, have been canning for over 30 years",5.0,Unknown,1,32
"Great case, great price: Stylish case for the price. Fits the 6th gen iPod touch like a glove. Definitely recommend.",5.0,Electronics,1,12
"Cool; but not freezer safe.: I purchased this for my roommate to store frozen raw milk. Unfortunately it shattered the first time it was put in the freezer, even without the cap on. Perhaps it was user error (overfilled) — and would welcome feedback. Otherwise it is a sturdy bottle.",4.0,Industrial_and_Scientific,1,19
"Easy to use when it works: This is a cheaply built Chinese item, it does not seam durable and works intermittently.  The description said it was for industrial use, but I believe it would break very quickly if used in an industrial/ commercial situation.  I purchased it for use in a commercial retail business and it has not held up as I expected it would, the biggest issue is that it works intermittently, which is a real problem when someone needs hand soap.",2.0,Industrial_and_Scientific,0,19
Five Stars: fit like a glove!,5.0,Home_and_Kitchen,1,18
"Good for the right person in the right climate: Very stylish but not as adjustable as I thought.  The nose area pinches some and there is no way to adjust it.  The lenses fogged up the first time I put them on (albeit I live in humid Texas) and although they are yellow they do NOT help at night (many yellow lensed glasses/goggles do).  In addition, unless you wear exceptionally small prescription glasses these will NOT fit over existing spectacles.  Now, do they look good... YES!!  Will they last forever.... probably not.... but at this price point they are not a bad deal for daytime riding in a dry climate.",3.0,Automotive,0,4
"Great soft hair❤️: This hair was really soft, true to length and a great price, I will be buying again",5.0,All_Beauty,1,0
Curb appeal and home beautification!: Beautiful modern upgrade to an outdated mailbox.  Easy to install and got many compliments from neighbors.,5.0,Handmade_Products,1,15
"Three Stars: It's neat, but it's so thick I don't wear it anymore.",3.0,Clothing_Shoes_and_Jewelry,0,10
It all comes together: I was completely pulled in by this story!  It all comes together so well in such a believable way.  I suggest this without hesitation.,5.0,Kindle_Store,1,20
"To Be Honest Emotional JOYRIDE: I laughed, I cried and I felt like this was a Good movie for Mr.Pratt. The movie was a awesome little flick a must watch. A movie get away!",5.0,Movies_and_TV,1,22
"the warmth has helped me with my restless leg syndrome: the warmth has helped me with my restless leg syndrome.  I don't experience it anymore prior to heading to bed.  my feet are warm and legs too.  I place a blanket across my legs and the heat warms my legs too.  I love this.  Not to mention, salt is good for so many other reasons.",5.0,Unknown,1,32
Tiny: The product line has gone downhill since taken over. Very deceiving- the sizes are tiny. There is very little flavor.,1.0,Health_and_Household,0,16
"Great bag, just too small for me.: Nice, quality bag, just too small for my needs. Does not fit my 15.6&#34; laptop in the main compartment (inch or so short), so returning. Definitely a nice bag and not going to knock it a star because of that.",5.0,Unknown,1,32
"UV LEDs would not stay on: UV LEDs would not stay on for more than 3 seconds, had to return as defective.",1.0,Unknown,0,32
"Best of the best: This is by far the best low carb bread I have ever tried. Great flavor and texture. Gets crispy on the outside when toasted unlike other low carb breads which remain soft even when dark toasted. Some may complain about the price, but if you have been eating low carb for a while, you know that all low carb foods are expensive. It is up to the individual to decide if it is worth it or not. For me, if I am going to spend the extra money on low carb bread then this is the best bread to spend it on.",5.0,Grocery_and_Gourmet_Food,1,14
Makes a terrific gift. Great item: A gift- loved it!!!!,5.0,Unknown,1,32
Worked exactly as it should. The product came exactly ...: Worked exactly as it should. The product came exactly as it was supposed to in two days just in time for me to take off for Israel.,5.0,Electronics,1,12
"Tim vs. Tammy: Wrapped By Tammy by Michael McCord caught me off guard. This story is the Maximum Overdrive version of a grocery store. Tim, a self-proclaimed bum with a drinking problem, is the main character, but Tammy is a scene-stealer. I'd love to know how Tammy ended up at the grocery store in the first place...there's a history there, begging for a prequel.",4.0,Kindle_Store,1,20
Delicate and pretty: Lovely design and good quality for the price. Great gift!,5.0,Handmade_Products,1,15
good: Good game.,5.0,Software,1,27
Five Stars: ok,5.0,Health_and_Household,1,16
Death in the Beginning (The God Tools #1): Intriguing story about archeology and history (recent as in the1500s to 1600s and Biblical history) that pushes the buttons of science fiction and fantasy.,5.0,Kindle_Store,1,20
"Be Careful Opening: My 10 year old loves it, easy to assemble, but don’t tear into the packaging because some of what appears to be packaging is the backboard.",4.0,Toys_and_Games,1,31
Cuts through fine wood very well: Uded for flooring and worked very well,4.0,Tools_and_Home_Improvement,1,30
"Efficient and Adorable!!: This is, hands down, the best travel kit I’ve ever bought!! Not only is it super cute, it also is more secure and much less flimsy than other travel toothbrush and soap kits I’ve used. For instance, the strap on the soap kit is very tight and dependable, and keeps the lid secure even after hours of flying and driving. The plastic on everything is thicker than most other brands, which makes it almost impossible to break accidentally. Absolutely recommend!",5.0,Home_and_Kitchen,1,18
Four Stars: Great item and made great gift,4.0,Home_and_Kitchen,1,18
No good for camping: Got this to put at the top of my tent and it did absolutely nothing. The blades are about 5 inches long and don’t cool if you’re more that a foot away. Not a good buy,1.0,Electronics,0,12
