review_text,rating,category_text,binary_label,category_label
"Ten Stars: This book should be a bestseller.  I'm reading it for the third time, taking notes every time.  This author has described the mind-body connection in such a simple fashion that no other book of this type compares to it and he provides techniques that get to the root of mind-based physical conditions and how to heal them.  It's undoubtedly one of the best books of its kind.",5.0,Books,1,7
"Very effective in cleaning stuffy nose.: I have to use a CPAP. My nose has to be clear. Vick’s Vapoinhaler does the job quickly, easily and economically.  Thanks Vicks!",5.0,Health_and_Household,1,16
"Super Cute: I gift these to my daughter and she absolutely loved them. They’re super cute, soft and perfect for any aspiring or experienced make up artist. My only concern is that on a couple of the brushes up Purcells shed frequently.",5.0,Beauty_and_Personal_Care,1,6
"BUTTER SWEET: I LOVE MY BUTTER, WOW SO CLASSEY",5.0,Clothing_Shoes_and_Jewelry,1,10
"Sleep better, longet: I've had the mattress one year. Slept on it probably 315 days and it's comfy AF!. It's held up to my 65lb dog on it all the time. I live in a very humid and warm environment and it so far it hasn't gotten musty and stays cool in the heat a retains some body heat when it's cold. I love my bed.",5.0,Home_and_Kitchen,1,18
Doesn’t Hold Up: Tops stretched and don’t stay on. This happened within 6 months. Salt mill froze up and wasn’t able to loosen. Cleaned regularly and well cared for. Left with 1 mill now and unhappy.,1.0,Home_and_Kitchen,0,18
Moldy: Product came and many of the containers had mold in them.  Will be returning.,1.0,Toys_and_Games,0,31
That it’s waterproof: I didn’t like how there was only two pockets,1.0,Clothing_Shoes_and_Jewelry,0,10
"Good system: Bought a set of these for my wife's office plants. So far they work exactly as advertised and the plants are healthy and happy. I used one in a six inch pot and two in a 12 inch and that seems adequate.<br /><br />For folks that are having trouble with over watering, make sure that the water jar is BELOW the bottom tip of the watering stake. (which is mentioned in the instructions but the illustration is vague) If it is level or above the water stake will draw too much water.",4.0,Patio_Lawn_and_Garden,1,25
High quality: This is the second ULTCOVER I have purchased off Amazon. Both arrived quickly and are very high quality. We live in Michigan and the first cover we ordered made it through a brutal winter no problem. Kept our metal patio table dry and safe all winter.,5.0,Patio_Lawn_and_Garden,1,25
Four Stars: Very nice,4.0,Unknown,1,32
Fun for kids: This was perfect for the kids to create their own Christmas tree decorations and it wasn't messy. They enjoyed it!,5.0,Toys_and_Games,1,31
This works as advertised: This really works. Made my old cabinets look alot better,5.0,Health_and_Household,1,16
"Nice and warm.: Love these gloves, very happy with purchase.",5.0,Clothing_Shoes_and_Jewelry,1,10
"Good quality and looks: Good quality, looks very clean and elegant. Have dropped my phone a few times and everything was okay!",5.0,Cell_Phones_and_Accessories,1,9
Two Stars: Why are sequels always crap.........,2.0,Movies_and_TV,0,22
"LOVE THIS MOUSE.: Hard to believe I am just getting to use this now. I LOVE IT. I was looking for the on and off switch when I don't use it but I guess, all I have to do is take my hands off of it. Not bad. Thank you for fast service.",5.0,Electronics,1,12
Does the job: Easy to use,5.0,Unknown,1,32
"they look great on her: Bought for my wife, they look great on her.",5.0,Clothing_Shoes_and_Jewelry,1,10
BONITA MOCHILA: Se mira muy bonita y con buen acabado. Esperemos que sea duradera.,4.0,Electronics,1,12
Five Stars: Love my new dehydrator.  Works as described and I enjoy using it.  Highly recommend this product.,5.0,Home_and_Kitchen,1,18
Awesome :D: The best Brian Bosworth movie. Buy one today !!!,5.0,Movies_and_TV,1,22
"HIGH QUALITY LEMON/LIME PRESS: Great lemon press.  Solid, durable, nice looking.",5.0,Home_and_Kitchen,1,18
"Durable and comfy: We’ve had this chair for a year now and my husband uses it daily. It’s still held up pretty great, other than a little wear in the arms. For such a great price, it has held up great! It’s also super comfy",5.0,Home_and_Kitchen,1,18
"Awful: I loved the way this looked, but it messed up my phone. It blocked the sensor on my phone that causes it to lock while you are on a call. So every time I was on a call my cheek would press a bunch of buttons. I thought that there was something wrong with my iPhone so it ended up being a waste of money because I couldn't use it.",1.0,Unknown,0,32
... in a couple of days and so far so good. Its doing exactly what I want it to ...: Received it in a couple of days and so far so good. Its doing exactly what I want it to do and the price was within my budget. Great mixer...,5.0,Musical_Instruments,1,23
"Loved it.: It may be young adult..?  but this old person couldn't put it down.  The writing is sound, and the story holds you.  I hope she writes a sequel to this.  Or three maybe.",5.0,Kindle_Store,1,20
Good solid performer: I replaced an earlier model of this drive. No real improvements but it performs as well as the one it replaced. I'm good with that.,5.0,Electronics,1,12
"5'10"" 180lbs: I'm a pretty tall and sturdy size 12...I folded these socks down a bit to wear them about 4&#34; above my knee- which was great because they're long! .  They're super cool and cute but I gave them 4 stars because the knit is more coarse than what is shown in the photos.",4.0,Unknown,1,32
waste of my money: bangs are too long and it tangled right out of the package. it's soft though,1.0,Clothing_Shoes_and_Jewelry,0,10
Use lightly: This blender can only be used to mix liquids. Frozen fruit or ice will break the blender.<br />Already broken.,2.0,Home_and_Kitchen,0,18
"I use this outside: I took the fake perch off and glued a real branch in it's place. Then I mounted it on the outside of a window, near a bird feeder.",5.0,Pet_Supplies,1,26
Great product. The company offers great customer service: Great product.  The company offers great customer service.  My bottle stopped working within a few months of using it.  I received a replacement bottle at no charge.,5.0,Sports_and_Outdoors,1,28
Calidad: Nice bonita,5.0,Tools_and_Home_Improvement,1,30
"Excellent: As promised, arrived earlier than expected",5.0,Appliances,1,2
Works as described.: I think that thing is the most useless device ever. It gives you about 2 seconds after the main power is off. I'm probably too ignorant to comprehend the purpose of this.,4.0,Industrial_and_Scientific,1,19
"The best Wesla on cd: Whitfield is better in every way live than she is in a studio. If you have her studio CDs, check out her live performances on youtube. Her idiosyncrasies are almost non-existent live and her patter is tasty and amusing. This CD bears these observations out and she has a great duo behind her with sensitive accompaniment and tasty solos. Great chops, fine storyteller, nice selection of songs. If she's your cup of tea, drink up!",5.0,CDs_and_Vinyl,1,8
Better Water Pistols Must Be Available: These water pistols leak.<br />They work pretty well before the water leaks out.<br />We have to put them into containers to keep the water from leaking onto surfaces.<br />We're using them to train kittens to not climb screens & dig in potted plants.,2.0,Toys_and_Games,0,31
Of the other versions available this Ormandy and the Philadelphia Orchestra rendition is the best.: My first copy of Carmina Burana was with the LSO & Chorus under Richard Hickox. Of the other versions available this Ormandy and the Philadelphia Orchestra rendition is the best.,5.0,CDs_and_Vinyl,1,8
"Incorrect product twice: Not sure where to leave this feedback, but I have now been sent the &#34;Clay&#34; pomade twice, despite having ordered the &#34;Hard Cream&#34;.  Since the above image is clearly not what is being placed in the box to ship, not sure how to reconcile that.  The product itself is great, just not what I have ordered.",1.0,Beauty_and_Personal_Care,0,6
"2 BROKE WITHIN 10 DAYS OF OWNING.: I used 2 of these and they were both broken within 10 days of use.  The other hasn't broken yet, but hasn't been used either because the tip broke off in my piano and I can't use it until I am able to retrieve the tip of the adapter from within my piano.  Bad quality--wouldn't buy again.",1.0,Unknown,0,32
"If they like Super Why, they'll like this book too.: If they like Super Why, they'll like this book too.",5.0,Books,1,7
It's one of my most useful knives. I was so happy Amazon had the ...: I had this knife before in kitchen set and some how misplaced it.  It's one of my most useful knives. I was so happy Amazon had the exact same one to make my set complete again!🤗,5.0,Home_and_Kitchen,1,18
